Unnamed: 0,ROI,Yeo_Network,Yeo_Index,hist_g2_value,SC_pos_coefs,SC_neg_coefs
42.0,Calcarine_L,Visual,1.0,-0.342774,0.0254304597511877,-0.0285263972610442
43.0,Calcarine_R,Visual,1.0,-0.352656,0.0216973990299272,-0.0232779684600757
44.0,Cuneus_L,Visual,1.0,-0.342567,0.0320518659642816,-0.0265505270799329
45.0,Cuneus_R,Visual,1.0,-0.293172,0.0241035005526725,-0.0383301008344481
46.0,Lingual_L,Visual,1.0,-0.0626755,0.042285382504047,-0.0138853730361584
47.0,Lingual_R,Visual,1.0,-0.157892,0.0130026817870637,-0.0334029063912149
48.0,Occipital_Sup_L,Visual,1.0,-0.277223,0.0310018661360193,-0.0258235926592693
49.0,Occipital_Sup_R,Visual,1.0,-0.368264,0.040965060816821,-0.023773466731959
50.0,Occipital_Mid_L,Visual,1.0,-0.123492,0.0274299441593799,-0.0349652261162436
51.0,Occipital_Mid_R,Visual,1.0,-0.246503,0.0479497274889064,-0.0161545156160238
52.0,Occipital_Inf_L,Visual,1.0,-0.113959,0.0257394528437549,-0.0231051835572193
53.0,Occipital_Inf_R,Visual,1.0,-0.290925,0.0339568224621461,-0.0151153423443263
54.0,Fusiform_L,Visual,1.0,0.194497,0.0296226418634175,-0.0291891603086663
55.0,Fusiform_R,Visual,1.0,0.14811,0.0206621736564855,-0.0334902637895742
56.0,Postcentral_L,SomMot,2.0,-0.195907,0.03494436069553,-0.0355873369517513
57.0,Postcentral_R,SomMot,2.0,-0.180722,0.0372227968989798,-0.0178479466817055
58.0,Parietal_Sup_L,DorsAttn,3.0,-0.0968148,0.0537238424677775,-0.0163829823466246
59.0,Parietal_Sup_R,DorsAttn,3.0,-0.0924135,0.0622094270127144,-0.0242505522941872
60.0,Parietal_Inf_L,Control,6.0,-0.104041,0.0396101358741626,-0.0246914996007377
61.0,Parietal_Inf_R,DorsAttn,3.0,-0.0471231,0.0403060621641095,-0.0416458176924406
62.0,SupraMarginal_L,DorsAttn,3.0,0.0947953,0.0361217944416307,-0.0180944119873043
63.0,SupraMarginal_R,SalVentAttn,4.0,0.0913658,0.0400526433980801,-0.0284182442445163
64.0,Angular_L,Default,7.0,-0.0185315,0.0274381008759482,-0.0377281245440818
65.0,Angular_R,Default,7.0,-0.0225046,0.0216495310441539,-0.0348127568398006
66.0,Precuneus_L,Default,7.0,0.00802713,0.0501986752900967,-0.0208247308231289
67.0,Precuneus_R,Default,7.0,0.00612811,0.0704069722251045,-0.0200160415847876
68.0,Paracentral_Lobule_L,SomMot,2.0,-0.132279,0.0198215362895065,-0.0436641041073396
69.0,Paracentral_Lobule_R,SomMot,2.0,-0.146459,0.0244760863804214,-0.0321512418370626
70.0,Caudate_L,Subcortex,8.0,-0.5,0.0559516670667347,-0.0225939113850061
71.0,Caudate_R,Subcortex,8.0,-0.5,0.0543004467274265,-0.0250019593293481
72.0,Putamen_L,Subcortex,8.0,-0.5,0.0519696425000522,-0.0369372642248549
73.0,Putamen_R,Subcortex,8.0,-0.5,0.0644365000353254,-0.0485778464682326
74.0,Pallidum_L,Subcortex,8.0,-0.5,0.0596425689173781,-0.0213311679622684
75.0,Pallidum_R,Subcortex,8.0,-0.5,0.0642299669090789,-0.0276925043395006
76.0,Thalamus_L,Subcortex,8.0,-0.5,0.0597307720475692,-0.0226036837291474
77.0,Thalamus_R,Subcortex,8.0,-0.5,0.0557026675267265,-0.0207037933948447
78.0,Heschl_L,SomMot,2.0,-0.319112,0.0518042262265465,-0.0325135066935763
79.0,Heschl_R,SomMot,2.0,-0.316199,0.03742978886299,-0.037051450226444
80.0,Temporal_Sup_L,SomMot,2.0,-0.11375,0.0689493186764152,-0.0287699315479654
81.0,Temporal_Sup_R,SomMot,2.0,-0.0237426,0.0924663485423978,-0.0423185126652138
82.0,Temporal_Pole_Sup_L,Limbic,5.0,0.362285,0.0180375410259163,-0.0060246409352932
83.0,Temporal_Pole_Sup_R,Limbic,5.0,0.378884,0.0056963802137831,-0.0084013016158909
84.0,Temporal_Mid_L,Default,7.0,-0.00254664,0.0539643440159274,-0.0261318640260351
85.0,Temporal_Mid_R,Default,7.0,0.0448413,0.0646268552984144,-0.0272822623227068
86.0,Temporal_Pole_Mid_L,Limbic,5.0,0.313014,0.0172627271284008,-0.0090775949396407
87.0,Temporal_Pole_Mid_R,Limbic,5.0,0.343846,0.0078674973076318,-0.0074439060832386
88.0,Temporal_Inf_L,Limbic,5.0,0.146315,0.0912132003219909,-0.0120380017990991
89.0,Temporal_Inf_R,Limbic,5.0,0.200466,0.0689812794587222,-0.0130728846975478
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
