Unnamed: 0,ROI,Yeo_Network,Yeo_Index,hist_g2_value,FC_pos_coefs,FC_neg_coefs,FCgsr_pos_coefs,FCgsr_neg_coefs
27.0,Rectus_R,Limbic,5.0,0.386244,0.0356791118129557,-0.0411369957929031,0.0385771629394552,-0.0476011028327741
28.0,Insula_L,SalVentAttn,4.0,0.055607,0.0596830923990526,-0.0372260957706723,0.0438926512301637,-0.0577798741587379
29.0,Insula_R,SalVentAttn,4.0,0.0713641,0.0635115376883871,-0.0290194076098416,0.0500744535245786,-0.0520701260453302
30.0,Cingulum_Ant_L,Default,7.0,0.121803,0.039078502393646,-0.0634932258006708,0.0583154007322255,-0.0585692056165406
31.0,Cingulum_Ant_R,Default,7.0,0.191628,0.0351579175517563,-0.0659131121093712,0.0561658351349766,-0.0555467520038124
32.0,Cingulum_Mid_L,Default,7.0,0.00923368,0.0267708850309247,-0.0796366243583131,0.0531201848802022,-0.0372318129345468
33.0,Cingulum_Mid_R,SalVentAttn,4.0,-0.0438553,0.024393971070718,-0.0741421612975126,0.0569696027483913,-0.0277547841060374
34.0,Cingulum_Post_L,Default,7.0,-0.0683547,0.0332919456550039,-0.0736609451965684,0.0584147252111231,-0.0370774018610011
35.0,Cingulum_Post_R,Default,7.0,-0.080374,0.0311731882910983,-0.0760894594161587,0.053766521617173,-0.0367738431225176
36.0,Hippocampus_L,Subcortex,8.0,0.264563,0.043297140403335,-0.0889525983213715,0.0717933423938053,-0.0665769868514928
37.0,Hippocampus_R,Subcortex,8.0,0.228782,0.0467430827946761,-0.0724660774201877,0.0679215682004861,-0.0656649632601813
38.0,ParaHippocampal_L,Limbic,5.0,0.309207,0.0404369429713626,-0.076251771339008,0.0653163412534815,-0.0659820562260252
39.0,ParaHippocampal_R,Limbic,5.0,0.394873,0.0370173441697811,-0.0695831086449338,0.0545948511349496,-0.0573813516375355
40.0,Amygdala_L,Subcortex,8.0,0.293274,0.036459628981318,-0.084188267203683,0.0624340459016262,-0.0586687604695788
41.0,Amygdala_R,Subcortex,8.0,0.237555,0.028527123692738,-0.0898205089185453,0.0414356220687543,-0.0601251826056057
42.0,Calcarine_L,Visual,1.0,-0.342774,0.1312282900293266,-0.0166567021194212,0.087418164831625,-0.0447272537718083
43.0,Calcarine_R,Visual,1.0,-0.352656,0.1054183245132503,-0.0170465718433417,0.0818796479164254,-0.0389607109328086
44.0,Cuneus_L,Visual,1.0,-0.342567,0.107850559798048,-0.0266852380656171,0.0874175396873569,-0.0484193508508733
45.0,Cuneus_R,Visual,1.0,-0.293172,0.1114753140316957,-0.0211932689516422,0.0839607583310329,-0.0530868181794901
46.0,Lingual_L,Visual,1.0,-0.0626755,0.0852303121443909,-0.0214680735275539,0.0830252770396983,-0.0410275140022317
47.0,Lingual_R,Visual,1.0,-0.157892,0.0786177551881227,-0.0233047361268976,0.0785376776486963,-0.0400315409734918
48.0,Occipital_Sup_L,Visual,1.0,-0.277223,0.0972943305190917,-0.0320415212057463,0.0703009197210821,-0.0529334022315481
49.0,Occipital_Sup_R,Visual,1.0,-0.368264,0.0847420324708215,-0.0281174853494693,0.0742941139995961,-0.0553458694553476
50.0,Occipital_Mid_L,Visual,1.0,-0.123492,0.0548862791150749,-0.0394793724056099,0.061661719940199,-0.0591902007839319
51.0,Occipital_Mid_R,Visual,1.0,-0.246503,0.0641720049997364,-0.034006322381638,0.0671871985140846,-0.0583849490908958
52.0,Occipital_Inf_L,Visual,1.0,-0.113959,0.0250942067947391,-0.0389455304946663,0.0397318599192642,-0.0531636142382674
53.0,Occipital_Inf_R,Visual,1.0,-0.290925,0.0209271708027054,-0.0567777048439391,0.0533600400726019,-0.0738536843574754
54.0,Fusiform_L,Visual,1.0,0.194497,0.0709410572311172,-0.0251578173859043,0.0942678250327656,-0.0512744430708451
55.0,Fusiform_R,Visual,1.0,0.14811,0.0582068235119023,-0.0263173784757689,0.0735388598410613,-0.0452755448959841
56.0,Postcentral_L,SomMot,2.0,-0.195907,0.0718696002483025,-0.0525846923505346,0.0946274751456505,-0.0590889928455395
57.0,Postcentral_R,SomMot,2.0,-0.180722,0.0727935558927176,-0.0630163411434284,0.0975813671270627,-0.069475047334048
58.0,Parietal_Sup_L,DorsAttn,3.0,-0.0968148,0.0892865706343144,-0.01794083311859,0.0526755980833699,-0.0481857331973031
59.0,Parietal_Sup_R,DorsAttn,3.0,-0.0924135,0.1093943925507558,-0.0185994225728393,0.0786605100417587,-0.0521493617233904
60.0,Parietal_Inf_L,Control,6.0,-0.104041,0.0246136394644984,-0.0465404675952436,0.0240774377591014,-0.0519340514610567
61.0,Parietal_Inf_R,DorsAttn,3.0,-0.0471231,0.0282347471945495,-0.0274542817715059,0.0312989336726525,-0.0557659557251668
62.0,SupraMarginal_L,DorsAttn,3.0,0.0947953,0.073071754151623,-0.0233965782160792,0.0391570856406932,-0.0483305788651684
63.0,SupraMarginal_R,SalVentAttn,4.0,0.0913658,0.0611306109139798,-0.0300582045027484,0.0442226902687451,-0.0578773907505059
64.0,Angular_L,Default,7.0,-0.0185315,0.0370599283624163,-0.0949073021691107,0.059839218539608,-0.0555107441428313
65.0,Angular_R,Default,7.0,-0.0225046,0.0326234136174922,-0.0854146428792223,0.048852583620173,-0.0597729961186338
66.0,Precuneus_L,Default,7.0,0.00802713,0.0410724550484277,-0.0503729151219864,0.0529892039129746,-0.0411234784627496
67.0,Precuneus_R,Default,7.0,0.00612811,0.0480924701498793,-0.0367930034013474,0.0671973063022945,-0.0485735199093075
68.0,Paracentral_Lobule_L,SomMot,2.0,-0.132279,0.0297836512318574,-0.0436235221652022,0.0412420336633014,-0.0434983080417643
69.0,Paracentral_Lobule_R,SomMot,2.0,-0.146459,0.0368965552308347,-0.0378555153492167,0.04504077822392,-0.0441771455267746
70.0,Caudate_L,Subcortex,8.0,-0.5,0.0334707701515336,-0.1568983324769179,0.0828611578218066,-0.0880051475721242
71.0,Caudate_R,Subcortex,8.0,-0.5,0.0362600365846267,-0.1236049314258443,0.0776006541507272,-0.0889923893121234
72.0,Putamen_L,Subcortex,8.0,-0.5,0.0264480625157482,-0.1091131586825642,0.0747202491656189,-0.0705674336648896
73.0,Putamen_R,Subcortex,8.0,-0.5,0.0216669429011919,-0.0840479597120392,0.062479579344135,-0.0562400687269447
74.0,Thalamus_L,Subcortex,8.0,-0.5,,,,
75.0,Thalamus_R,Subcortex,8.0,-0.5,,,,
76.0,Heschl_L,SomMot,2.0,-0.319112,0.027625500505555,-0.0490396990156802,0.0625735149002823,-0.0384895957183206
77.0,Heschl_R,SomMot,2.0,-0.316199,0.0303570559825693,-0.0413146375321914,0.0569577094366298,-0.0381946314966827
78.0,Temporal_Sup_L,SomMot,2.0,-0.11375,0.0588236337958255,-0.050104491065052,0.0601027338658722,-0.0666083494900049
79.0,Temporal_Sup_R,SomMot,2.0,-0.0237426,0.0374243836480809,-0.05596725630828,0.0525938357845765,-0.0594134402901304
80.0,Temporal_Pole_Sup_L,Limbic,5.0,0.362285,0.0417609718939153,-0.062400266130029,0.0546218363851464,-0.0608222229256601
81.0,Temporal_Pole_Sup_R,Limbic,5.0,0.378884,0.0407806735128237,-0.0628598335100642,0.0459407396883551,-0.0621958487346248
82.0,Temporal_Mid_L,Default,7.0,-0.00254664,0.0483262684411864,-0.0547980024140303,0.0549606686922402,-0.0450257557214154
83.0,Temporal_Mid_R,Default,7.0,0.0448413,0.0413963015319113,-0.0699649866910285,0.0446637874651023,-0.0567717981367515
84.0,Temporal_Pole_Mid_L,Limbic,5.0,0.313014,0.0343339622229658,-0.0724218224499285,0.0472041402037201,-0.0606598864853194
85.0,Temporal_Pole_Mid_R,Limbic,5.0,0.343846,0.0352660376702072,-0.0817263735756309,0.0415956649144594,-0.0730606905973008
86.0,Temporal_Inf_L,Limbic,5.0,0.146315,0.0432788108778125,-0.0624274255610604,0.063906769415643,-0.0459115584899397
87.0,Temporal_Inf_R,Limbic,5.0,0.200466,0.0391677350681254,-0.075632309624035,0.0540983297007977,-0.0631954703648251
88.0,Cerebelum_Crus1_L,Cerebellum,9.0,-0.5,0.0395493953126901,-0.0455560309768709,0.0500262313027269,-0.0510871582406052
89.0,Cerebelum_Crus1_R,Cerebellum,9.0,-0.5,0.0303134933975378,-0.0515194397955824,0.0442442151808195,-0.0585085432988032
90.0,Cerebelum_Crus2_L,Cerebellum,9.0,-0.5,0.0155006913433191,-0.1072789121313144,0.0423271855567028,-0.062035632860816
91.0,Cerebelum_Crus2_R,Cerebellum,9.0,-0.5,0.018799688395514,-0.0902894402058383,0.0270222451402416,-0.0531391178191587
92.0,Cerebelum_3_L,Cerebellum,9.0,-0.5,0.0184650220217698,-0.1150929847892053,0.0379612071525846,-0.0802469013291602
93.0,Cerebelum_3_R,Cerebellum,9.0,-0.5,0.0164924975651135,-0.0823747462922025,0.0316412808100644,-0.0523830471194439
94.0,Cerebelum_4_5_L,Cerebellum,9.0,-0.5,0.0231196566108627,-0.0781839297560987,0.0510764606833311,-0.0506391218890147
95.0,Cerebelum_4_5_R,Cerebellum,9.0,-0.5,0.0161315266733867,-0.0853636732128892,0.041951769893809,-0.0491251324582858
96.0,Cerebelum_6_L,Cerebellum,9.0,-0.5,0.0303373330585496,-0.0529024772452663,0.0632726923708745,-0.0348890184251719
97.0,Cerebelum_6_R,Cerebellum,9.0,-0.5,0.0199193802906351,-0.0613378450857965,0.0452278658098057,-0.0327683566643829
98.0,Cerebelum_7b_L,Cerebellum,9.0,-0.5,0.0276778646651809,-0.0529308261511129,0.0599239035480151,-0.042541017527654
99.0,Cerebelum_7b_R,Cerebellum,9.0,-0.5,0.0132370018903384,-0.0678240332461286,0.0526834759262384,-0.0438261514899491
100.0,Cerebelum_8_L,Cerebellum,9.0,-0.5,0.0205819550272148,-0.0641103975160237,0.0355242147737268,-0.0555279108518498
101.0,Cerebelum_8_R,Cerebellum,9.0,-0.5,0.0324052651000464,-0.0408388411041478,0.0461796512650106,-0.0476388291133385
102.0,Cerebelum_9_L,Cerebellum,9.0,-0.5,0.0308826059651193,-0.0175690346318832,0.0412834960032447,-0.0266483417314559
103.0,Cerebelum_9_R,Cerebellum,9.0,-0.5,0.0507465815720365,-0.013530750795473,0.048794212903705,-0.026943120706393
104.0,Cerebelum_10_L,Cerebellum,9.0,-0.5,0.0250444559668267,-0.0508640026840859,0.0526506127611614,-0.0560099008067358
105.0,Cerebelum_10_R,Cerebellum,9.0,-0.5,0.0269518620732724,-0.0684973507507312,0.0540893105871754,-0.0654412189487478
106.0,Vermis_1,Cerebellum,9.0,-0.5,0.0434265538126112,-0.0366719662826234,0.0705775327382884,-0.0369476115312749
107.0,Vermis_2,Cerebellum,9.0,-0.5,0.0361791205645954,-0.0551069345973341,0.0609936587483427,-0.0280372340448543
108.0,Vermis_3,Cerebellum,9.0,-0.5,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
